Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2016,Kevin Hayes,NYR,C,26,5/8/92,Dorchester,MA,USA,USA,77,216,2010,CHI,1,24,24
2016,Kevin Klein,NYR,D,34,12/13/84,Kitchener,ON,CAN,CAN,73,206,2003,NSH,2,7,37
2016,Kevin Porter,PIT,C,32,3/12/86,Detroit,MI,USA,USA,72,190,2004,PHX,4,21,119
2016,Kevin Shattenkirk,STL,D,30,1/29/89,New Rochelle,NY,USA,USA,72,206,2007,COL,1,14,14
2016,Klas Dahlbeck,ARI,D,27,7/6/91,Katrineholm,,SWE,SWE,75,207,2011,CHI,3,18,79
2016,Korbinian Holzer,ANA,D,30,2/16/88,Munich,,DEU,DEU,75,218,2006,TOR,4,18,111
2016,Kris Letang,PIT,D,31,4/24/87,Montreal,QC,CAN,CAN,72,201,2005,PIT,3,1,62
2016,Kris Russell,"CGY, DAL",D,31,5/2/87,Caroline,AB,CAN,CAN,70,170,2005,CBJ,3,6,67
2016,Kris Versteeg,"CAR, L.A",R,32,5/13/86,Lethbridge,AB,CAN,CAN,71,176,2004,BOS,5,5,134
2016,Kurtis Gabriel,MIN,R,25,4/20/93,Newmarket,ON,CAN,CAN,76,200,2013,MIN,3,20,81
2016,Kyle Baun,CHI,R,26,5/4/92,Toronto,ON,CAN,CAN,74,188,-,-,-,-,-
2016,Kyle Brodziak,STL,C,34,5/25/84,St. Paul,AB,CAN,CAN,74,205,2003,EDM,7,17,214
2016,Kyle Chipchura,ARI,C,32,2/19/86,Westlock,AB,CAN,CAN,74,203,2004,MTL,1,18,18
2016,Kyle Clifford,L.A,L,28,1/13/91,Ayr,ON,CAN,CAN,74,211,2009,L.A,2,5,35
2016,Kyle Okposo,NYI,R,30,4/16/88,St. Paul,MN,USA,USA,72,219,2006,NYI,1,7,7
2016,Kyle Palmieri,N.J,R,28,2/1/91,Smithtown,NY,USA,USA,71,185,2009,ANA,1,26,26
2016,Kyle Quincey,DET,D,33,8/12/85,Kitchener,ON,CAN,CAN,74,210,2003,DET,4,31,132
2016,Kyle Rau,FLA,C,26,10/24/92,Eden Prairie,MN,USA,USA,68,177,2011,FLA,3,30,91
2016,Kyle Turris,OTT,C,29,8/14/89,New Westminster,BC,CAN,CAN,73,190,2007,PHX,1,3,3
2016,Ladislav Smid,CGY,D,33,2/1/86,Frydlant,,CZE,CZE,76,210,2004,ANA,1,9,9
2016,Lance Bouma,CGY,C,28,3/25/90,Provost,AB,CAN,CAN,74,208,2008,CGY,3,17,78
2016,Landon Ferraro,"BOS, DET",C,27,8/8/91,Trail,BC,CAN,CAN,72,173,2009,DET,2,2,32
2016,Lars Eller,MTL,C,29,5/8/89,Rodovre,,DNK,DNK,74,207,2007,STL,1,13,13
2016,Laurent Dauphin,ARI,C,23,3/27/95,Repentigny,QC,CAN,CAN,73,180,2013,PHX,2,9,39
2016,Lauri Korpikoski,EDM,L,32,7/28/86,Turku,,FIN,FIN,73,193,2004,NYR,1,19,19
2016,Lee Stempniak,"BOS, N.J",R,36,2/4/83,West Seneca,NY,USA,USA,71,195,2003,STL,5,12,148
2016,Leo Komarov,TOR,C,32,1/23/87,Narva,,EST,FIN,71,209,2006,TOR,6,27,180
2016,Leon Draisaitl,EDM,C,23,10/27/95,Cologne,,DEU,DEU,74,208,2014,EDM,1,3,3
2016,Linden Vey,VAN,R,27,7/17/91,Wakaw,SK,CAN,CAN,72,189,2009,L.A,4,5,96
2016,Logan Couture,S.J,C,29,3/28/89,Guelph,ON,CAN,CAN,73,200,2007,S.J,1,9,9
2016,Logan Shaw,FLA,C,26,10/5/92,Glace Bay,NS,CAN,CAN,75,208,2011,FLA,3,15,76
2016,Loui Eriksson,BOS,L,33,7/17/85,Gothenburg,,SWE,SWE,74,179,2003,DAL,2,3,33
2016,Luca Sbisa,VAN,D,29,1/30/90,Ozieri,,ITA,CHE,74,204,2008,PHI,1,19,19
2016,Lucas Lessio,MTL,L,26,1/23/93,Maple,ON,CAN,CAN,73,212,2011,PHX,2,26,56
2016,Luke Gazdic,EDM,L,29,7/25/89,Toronto,ON,CAN,CAN,76,225,2007,DAL,6,21,172
2016,Luke Glendening,DET,C,29,4/28/89,Grand Rapids,MI,USA,USA,71,192,-,-,-,-,-
2016,Luke Schenn,"L.A, PHI",D,29,11/2/89,Saskatoon,SK,CAN,CAN,74,221,2008,TOR,1,5,5
2016,Luke Witkowski,T.B,"D, R",28,4/14/90,Holland,MI,USA,USA,74,210,2008,T.B,6,9,160
2016,Magnus Paajarvi,STL,L,27,4/12/91,Norrkoping,,SWE,SWE,75,206,2009,EDM,1,10,10
2016,Marc Methot,OTT,D,33,6/21/85,Ottawa,ON,CAN,CAN,76,230,2003,CBJ,6,1,168
2016,Marc Staal,NYR,D,32,1/13/87,Thunder Bay,ON,CAN,CAN,76,213,2005,NYR,1,12,12
2016,Marc-Andre Gragnani,N.J,D,31,3/11/87,Montreal,QC,CAN,CAN,75,205,2005,BUF,3,26,87
2016,Marc-Edouard Vlasic,S.J,D,31,3/30/87,Montreal,QC,CAN,CAN,73,205,2005,S.J,2,5,35
2016,Marco Scandella,MIN,D,28,2/23/90,Montreal,QC,CAN,CAN,75,210,2008,MIN,2,25,55
2016,Marcus Foligno,BUF,L,27,8/10/91,Buffalo,NY,USA,CAN,75,228,2009,BUF,4,13,104
2016,Marcus Johansson,WSH,L,28,10/6/90,Landskrona,,SWE,SWE,73,205,2009,WSH,1,24,24
2016,Marcus Kruger,CHI,C,28,5/27/90,Stockholm,,SWE,SWE,72,186,2009,CHI,5,28,149
2016,Marek Hrivik,NYR,L,27,8/28/91,Cadca,,SVK,SVK,74,197,-,-,-,-,-
2016,Marek Zidlicky,NYI,D,42,2/3/77,Most,,CZE,CZE,71,190,2001,NYR,6,11,176
2016,Marian Gaborik,L.A,R,36,2/14/82,Trencin,,SVK,SVK,73,200,2000,MIN,1,3,3
2016,Marian Hossa,CHI,R,40,1/12/79,Stará Lubovna,,SVK,SVK,73,207,1997,OTT,1,12,12
2016,Mark Arcobello,TOR,R,30,8/12/88,Milford,CT,USA,USA,68,174,-,-,-,-,-
2016,Mark Barberio,MTL,D,28,3/23/90,Montreal,QC,CAN,CAN,73,200,2008,T.B,6,1,152
2016,Mark Borowiecki,OTT,D,29,7/12/89,Ottawa,ON,CAN,CAN,73,207,2008,OTT,5,18,139
2016,Mark Fayne,EDM,D,31,5/15/87,Nashua,NH,USA,USA,75,209,2005,N.J,5,30,155
2016,Mark Giordano,CGY,D,35,10/3/83,Toronto,ON,CAN,CAN,72,200,-,-,-,-,-
2016,Mark Letestu,EDM,C,34,2/4/85,Elk Point,AB,CAN,CAN,70,195,-,-,-,-,-
2016,Mark McNeill,CHI,C,25,2/22/93,Langley,BC,CAN,CAN,74,214,2011,CHI,1,18,18
2016,Mark Pysyk,BUF,D,27,1/11/92,Sherwood Park,AB,CAN,CAN,73,200,2010,BUF,1,23,23
2016,Mark Scheifele,WPG,C,25,3/15/93,Kitchener,ON,CAN,CAN,75,207,2011,WPG,1,7,7
2016,Mark Stone,OTT,R,26,5/13/92,Winnipeg,MB,CAN,CAN,75,219,2010,OTT,6,28,178
2016,Mark Streit,PHI,D,41,12/11/77,Bern,,CHE,CHE,71,186,2004,MTL,9,4,262
2016,Mark Stuart,WPG,D,34,4/27/84,Rochester,MN,USA,USA,74,215,2003,BOS,1,21,21
2016,Marko Dano,"CHI, WPG",C,24,11/30/94,Eisenstadt,,AUT,SVK,71,212,2013,CBJ,1,27,27
2016,Markus Granlund,"CGY, VAN",C,25,4/16/93,Oulu,,FIN,FIN,72,180,2011,CGY,2,15,45
2016,Markus Hannikainen,CBJ,L,25,3/26/93,Helsinki,,FIN,FIN,73,200,-,-,-,-,-
2016,Martin Hanzal,ARI,C,31,2/20/87,Pisek,,CZE,CZE,78,230,2005,PHX,1,17,17
2016,Martin Havlat,STL,R,37,4/19/81,Mlada Boleslav,,CZE,CZE,74,210,1999,OTT,1,26,26
2016,Martin Marincin,TOR,D,26,2/18/92,Kosice,,SVK,SVK,77,213,2010,EDM,2,16,46
2016,Mason Raymond,CGY,L,33,9/17/85,Cochrane,AB,CAN,CAN,73,179,2005,VAN,2,21,51
2016,Mathieu Perreault,WPG,C,31,1/5/88,Drummondville,QC,CAN,CAN,70,188,2006,WSH,6,24,177
2016,Mats Zuccarello,NYR,R,31,9/1/87,Oslo,,NOR,NOR,68,184,-,-,-,-,-
2016,Matt Bartkowski,VAN,D,30,6/4/88,Pittsburgh,PA,USA,USA,73,198,2008,FLA,7,9,190
2016,Matt Beleskey,BOS,L,30,6/7/88,Windsor,ON,CAN,CAN,72,207,2006,ANA,4,19,112
2016,Matt Calvert,CBJ,L,29,12/24/89,Brandon,MB,CAN,CAN,71,186,2008,CBJ,5,6,127
2016,Matt Carle,T.B,D,34,9/25/84,Anchorage,AK,USA,USA,72,197,2003,S.J,2,17,47
2016,Matt Cullen,PIT,C,42,11/2/76,Virginia,MN,USA,USA,73,202,1996,ANA,2,9,35
2016,Matt Duchene,COL,C,28,1/16/91,Haliburton,ON,CAN,CAN,71,195,2009,COL,1,3,3
2016,Matt Dumba,MIN,D,24,7/25/94,Regina,SK,CAN,CAN,72,182,2012,MIN,1,7,7
2016,Matt Greene,L.A,D,35,5/13/83,Grand Ledge,MI,USA,USA,75,236,2002,EDM,2,14,44
2016,Matt Halischuk,WPG,R,30,6/1/88,Toronto,ON,CAN,CAN,72,180,2007,N.J,4,26,117
2016,Matt Hendricks,EDM,L,37,6/17/81,Blaine,MN,USA,USA,72,211,2000,NSH,5,1,131
2016,Matt Hunwick,TOR,D,33,5/21/85,Warren,MI,USA,USA,71,194,2004,BOS,7,31,224
2016,Matt Irwin,BOS,D,31,11/29/87,Victoria,BC,CAN,CAN,73,207,-,-,-,-,-
2016,Matt Martin,NYI,L,29,5/8/89,Windsor,ON,CAN,CAN,75,220,2008,NYI,5,27,148
2016,Matt Moulson,BUF,L,35,11/1/83,North York,ON,CAN,CAN,73,188,2003,PIT,9,2,263
2016,Matt Nieto,S.J,L,26,11/5/92,Long Beach,CA,USA,USA,71,190,2011,S.J,2,17,47
2016,Matt Niskanen,WSH,D,32,12/6/86,Virginia,MN,USA,USA,73,203,2005,DAL,1,28,28
2016,Matt Puempel,OTT,L,26,1/24/93,Windsor,ON,CAN,CAN,73,205,2011,OTT,1,24,24
2016,Matt Read,PHI,R,32,6/14/86,Ilderton,ON,CAN,CAN,70,188,-,-,-,-,-
2016,Matt Stajan,CGY,C,35,12/19/83,Mississauga,ON,CAN,CAN,73,195,2002,TOR,2,27,57
2016,Matt Taormina,T.B,D,32,10/20/86,Warren,MI,USA,USA,70,188,-,-,-,-,-
2016,Matt Tennyson,S.J,D,28,4/23/90,Minneapolis,MN,USA,USA,74,205,-,-,-,-,-
2016,Mattias Ekholm,NSH,D,28,5/24/90,Borlange,,SWE,SWE,76,215,2009,NSH,4,11,102
2016,Mattias Janmark,DAL,C,26,12/8/92,Stockholm,,SWE,SWE,73,195,2013,DET,3,18,79
2016,Max Domi,ARI,L,23,3/2/95,Winnipeg,MB,CAN,CAN,70,193,2013,PHX,1,12,12
2016,Max Friberg,ANA,R,26,11/20/92,Skovde,,SWE,SWE,71,200,2011,ANA,5,22,143
2016,Max McCormick,OTT,R,26,5/1/92,De Pere,WI,USA,USA,71,188,2011,OTT,6,20,171
2016,Max Pacioretty,MTL,L,30,11/20/88,New Canaan,CT,USA,USA,74,206,2007,MTL,1,22,22
2016,Max Talbot,BOS,C,34,2/11/84,Lemoyne,QC,CAN,CAN,71,186,2002,PIT,8,5,234
2016,Melker Karlsson,S.J,C,28,7/18/90,Lycksele,,SWE,SWE,72,180,-,-,-,-,-
2016,Michael Chaput,CBJ,C,26,4/9/92,Ile Bizard,QC,CAN,CAN,74,199,2010,PHI,3,29,89
2016,Michael Del Zotto,PHI,D,28,6/24/90,Stouffville,ON,CAN,CAN,72,201,2008,NYR,1,20,20
2016,Michael Frolik,CGY,R,30,2/17/88,Kladno,,CZE,CZE,73,190,2006,FLA,1,10,10
2016,Michael Grabner,TOR,R,31,10/5/87,Villach,,AUT,AUT,73,188,2006,VAN,1,14,14
2016,Michael Keranen,MIN,L,29,1/4/90,Stockholm,,SWE,FIN,73,170,-,-,-,-,-
2016,Michael Kostka,OTT,D,33,11/28/85,Etobicoke,ON,CAN,CAN,73,210,-,-,-,-,-
2016,Michael Latta,WSH,C,27,5/25/91,Kitchener,ON,CAN,CAN,72,188,2009,NSH,3,11,72
2016,Michael Matheson,FLA,D,24,2/27/94,Pointe-Claire,QC,CAN,CAN,74,193,2012,FLA,1,23,23
2016,Michael McCarron,MTL,R,23,3/7/95,Grosse Pointe,MI,USA,USA,78,230,2013,MTL,1,25,25
2016,Michael Mersch,L.A,L,26,10/2/92,Park Ridge,IL,USA,USA,74,215,2011,L.A,4,19,110
2016,Michael Paliotta,CBJ,D,25,4/6/93,Westport,CT,USA,USA,76,207,2011,CHI,3,9,70
2016,Michael Raffl,PHI,L,30,12/1/88,Villach,,AUT,AUT,72,200,-,-,-,-,-
2016,Michael Sgarbossa,ANA,C,26,7/25/92,Campbellville,ON,CAN,CAN,72,186,-,-,-,-,-
2016,Michael Stone,ARI,D,28,6/7/90,Winnipeg,MB,CAN,CAN,75,210,2008,PHX,3,8,69
2016,Michael Zalewski,VAN,L,26,8/18/92,New Hartford,NY,USA,USA,74,205,-,-,-,-,-
2016,Michal Jordan,CAR,D,28,7/17/90,Zlin,,CZE,CZE,73,195,2008,CAR,4,14,105
2016,Michal Rozsival,CHI,D,40,9/3/78,Vlasim,,CZE,CZE,73,210,1996,PIT,4,25,105
2016,Micheal Ferland,CGY,L,26,4/20/92,Swan River,MB,CAN,CAN,74,217,2010,CGY,5,13,133
2016,Micheal Haley,S.J,C,32,3/30/86,Guelph,ON,CAN,CAN,71,205,-,-,-,-,-
2016,Miikka Salomaki,NSH,R,25,3/9/93,Raahe,,FIN,FIN,71,203,2011,NSH,2,22,52
2016,Mika Zibanejad,OTT,C,25,4/18/93,Huddinge,,SWE,SWE,74,213,2011,OTT,1,6,6
2016,Mikael Backlund,CGY,C,29,3/17/89,Vasteras,,SWE,SWE,73,200,2007,CGY,1,24,24
2016,Mikael Granlund,MIN,"C, R",26,2/26/92,Oulu,,FIN,FIN,70,185,2010,MIN,1,9,9
2016,Mike Angelidis,T.B,L,33,6/27/85,Woodbridge,ON,CAN,CAN,73,214,-,-,-,-,-
2016,Mike Blunden,T.B,R,32,12/15/86,Toronto,ON,CAN,CAN,76,217,2005,CHI,2,13,43
2016,Mike Brown,"MTL, S.J",R,33,6/24/85,Chicago,IL,USA,USA,71,205,2004,VAN,5,30,159
2016,Mike Cammalleri,N.J,L,36,6/8/82,Toronto,ON,CAN,CAN,69,185,2001,L.A,2,19,49
2016,Mike Fisher,NSH,C,38,6/5/80,Peterborough,ON,CAN,CAN,73,216,1998,OTT,2,17,44
2016,Mike Green,DET,D,33,10/12/85,Calgary,AB,CAN,CAN,73,207,2004,WSH,1,29,29
2016,Mike Hoffman,OTT,L,29,11/24/89,Kitchener,ON,CAN,CAN,72,180,2009,OTT,5,9,130
2016,Mike Reilly,MIN,D,25,7/13/93,Chicago,IL,USA,USA,74,195,2011,CBJ,4,7,98
2016,Mike Ribeiro,NSH,C,38,2/10/80,Montreal,QC,CAN,CAN,72,179,1998,MTL,2,18,45
2016,Mike Richards,WSH,C,33,2/11/85,Kenora,ON,CAN,CAN,71,196,2003,PHI,1,24,24
2016,Mike Santorelli,ANA,C,33,12/14/85,Vancouver,BC,CAN,CAN,72,189,2004,NSH,6,15,178
2016,Mike Sislo,N.J,R,31,1/20/88,Superior,WI,USA,USA,71,190,-,-,-,-,-
2016,Mike Weber,"BUF, WSH",D,31,12/16/87,Pittsburgh,PA,USA,USA,74,188,2006,BUF,2,27,57
2016,Mikhail Grabovski,NYI,C,35,1/31/84,Potsdam,,DEU,BLR,71,186,2004,MTL,5,21,150
2016,Mikhail Grigorenko,COL,C,24,5/16/94,Khabarovsk,,RUS,RUS,75,209,2012,BUF,1,12,12
2016,Mikkel Boedker,"ARI, COL",L,29,12/16/89,Brondby,,DNK,DNK,72,210,2008,PHX,1,8,8
2016,Mikko Koivu,MIN,C,35,3/12/83,Turku,,FIN,FIN,75,219,2001,MIN,1,6,6
2016,Mikko Rantanen,COL,R,22,10/29/96,Nousiainen,,FIN,FIN,76,215,2015,COL,1,10,10
2016,Milan Lucic,L.A,L,30,6/7/88,Vancouver,BC,CAN,CAN,75,231,2006,BOS,2,20,50
2016,Milan Michalek,"OTT, TOR",L,34,12/7/84,Jindrichuv Hradec,,CZE,CZE,74,225,2003,S.J,1,6,6
2016,Miles Wood,N.J,L,23,9/13/95,Buffalo,NY,USA,USA,74,195,2013,N.J,4,9,100
2016,Mirco Mueller,S.J,D,23,3/21/95,Winterthur,,CHE,CHE,75,210,2013,S.J,1,18,18
2016,Morgan Ellis,MTL,D,26,4/30/92,Summerside,PE,CAN,CAN,73,211,2010,MTL,4,27,117
2016,Morgan Rielly,TOR,D,24,3/9/94,Vancouver,BC,CAN,CAN,73,221,2012,TOR,1,5,5
2016,Nail Yakupov,EDM,R,25,10/6/93,Nizhnekamsk,,RUS,RUS,71,195,2012,EDM,1,1,1
2016,Nate Guenin,COL,D,36,12/10/82,Aliquippa,PA,USA,USA,75,207,2002,NYR,4,31,127
2016,Nate Prosser,MIN,D,32,5/7/86,Elk River,MN,USA,USA,74,201,-,-,-,-,-
2016,Nate Schmidt,WSH,D,27,7/16/91,St. Cloud,MN,USA,USA,73,194,-,-,-,-,-
2016,Nate Thompson,ANA,C,34,10/5/84,Anchorage,AK,USA,USA,72,207,2003,BOS,6,16,183
2016,Nathan Beaulieu,MTL,D,26,12/5/92,Strathroy,ON,CAN,CAN,74,200,2011,MTL,1,17,17
2016,Nathan Gerbe,CAR,C,31,7/24/87,Oxford,MI,USA,USA,64,176,2005,BUF,5,17,142
2016,Nathan MacKinnon,COL,C,23,9/1/95,Halifax,NS,CAN,CAN,72,205,2013,COL,1,1,1
2016,Nazem Kadri,TOR,C,28,10/6/90,London,ON,CAN,CAN,72,192,2009,TOR,1,7,7
2016,Nic Dowd,L.A,C,28,5/27/90,Huntsville,AL,USA,USA,74,197,2009,L.A,7,17,198
2016,Nic Petan,WPG,L,23,3/22/95,Delta,BC,CAN,CAN,69,179,2013,WPG,2,13,43
2016,Nick Bjugstad,FLA,C,26,7/17/92,Minneapolis,MN,USA,USA,78,215,2010,FLA,1,19,19
2016,Nick Bonino,PIT,C,30,4/20/88,Hartford,CT,USA,USA,73,196,2007,S.J,6,22,173
2016,Nick Cousins,PHI,C,25,7/20/93,Belleville,ON,CAN,CAN,71,185,2011,PHI,3,7,68
2016,Nick Foligno,CBJ,L,31,10/31/87,Buffalo,NY,USA,USA,72,202,2006,OTT,1,28,28
2016,Nick Holden,COL,D,31,5/15/87,St. Albert,AB,CAN,CAN,76,214,-,-,-,-,-
2016,Nick Leddy,NYI,D,27,3/20/91,Eden Prairie,MN,USA,USA,72,207,2009,MIN,1,16,16
2016,Nick Paul,OTT,L,23,3/20/95,Mississauga,ON,CAN,CAN,76,230,2013,DAL,4,10,101
2016,Nick Ritchie,ANA,L,23,12/5/95,Orangeville,ON,CAN,CAN,74,234,2014,ANA,1,10,10
2016,Nick Schultz,PHI,D,36,8/25/82,Strasbourg,SK,CAN,CAN,73,203,2000,MIN,2,3,33
2016,Nick Shore,L.A,C,26,9/26/92,Denver,CO,USA,USA,73,195,2011,L.A,3,21,82
2016,Nick Spaling,"S.J, TOR",C,30,9/19/88,Palmerston,ON,CAN,CAN,73,198,2007,NSH,2,28,58
2016,Nicklas Backstrom,WSH,C,31,11/23/87,Gävle,,SWE,SWE,73,210,2006,WSH,1,4,4
2016,Nicklas Grossmann,ARI,D,34,1/22/85,Stockholm,,SWE,SWE,76,230,2004,DAL,2,26,56
2016,Nicolas Deslauriers,BUF,L,27,2/22/91,LaSalle,QC,CAN,CAN,73,221,2009,L.A,3,23,84
2016,Nikita Kucherov,T.B,R,25,6/17/93,Maykop,,RUS,RUS,71,178,2011,T.B,2,28,58
2016,Nikita Nesterov,T.B,D,25,3/28/93,Chelyabinsk,,RUS,RUS,71,191,2011,T.B,5,27,148
2016,Nikita Nikitin,EDM,D,32,6/16/86,Omsk,,RUS,RUS,76,217,2004,STL,5,7,136
2016,Nikita Soshnikov,TOR,R,25,10/14/93,Nizhny Tagil,,RUS,RUS,71,185,-,-,-,-,-
2016,Nikita Tryamkin,VAN,D,24,8/30/94,Yekaterinburg,,RUS,RUS,79,265,2014,VAN,3,6,66
2016,Nikita Zadorov,COL,D,23,4/16/95,Moscow,,RUS,RUS,77,230,2013,BUF,1,16,16
2016,Niklas Hjalmarsson,CHI,D,31,6/6/87,Eksjo,,SWE,SWE,75,197,2005,CHI,4,17,108
2016,Niklas Kronwall,DET,D,38,1/12/81,Stockholm,,SWE,SWE,72,194,2000,DET,1,29,29
2016,Nikolaj Ehlers,WPG,L,22,2/14/96,Aalborg,,DNK,DNK,72,172,2014,WPG,1,9,9
2016,Nikolay Goldobin,S.J,R,23,10/7/95,Moscow,,RUS,RUS,71,196,2014,S.J,1,27,27
2016,Nikolay Kulemin,NYI,L,32,7/14/86,Magnitogorsk,,RUS,RUS,73,228,2006,TOR,2,14,44
2016,Nino Niederreiter,MIN,R,26,9/8/92,Chur,,CHE,CHE,74,218,2010,NYI,1,5,5
2016,Noah Hanifin,CAR,D,22,1/25/97,Boston,MA,USA,USA,75,215,2015,CAR,1,5,5
2016,Noel Acciari,BOS,C,27,12/1/91,Johnston,RI,USA,USA,70,205,-,-,-,-,-
2016,Oliver Bjorkstrand,CBJ,R,23,4/10/95,Herning,,DNK,DNK,72,177,2013,CBJ,3,28,89
2016,Oliver Ekman-Larsson,ARI,D,27,7/17/91,Karlskrona,,SWE,SWE,74,200,2009,PHX,1,6,6
2016,Oliver Kylington,CGY,D,21,5/19/97,Stockholm,,SWE,SWE,72,183,2015,CGY,2,30,60
2016,Olli Maatta,PIT,D,24,8/22/94,Jyväskylä,,FIN,FIN,74,206,2012,PIT,1,22,22
2016,Ondrej Palat,T.B,L,27,3/28/91,Frydek-Mistek,,CZE,CZE,72,188,2011,T.B,7,27,208
2016,Oscar Klefbom,EDM,D,25,7/20/93,Karlstad,,SWE,SWE,75,216,2011,EDM,1,19,19
2016,Oscar Lindberg,NYR,C,27,10/29/91,Skellefteå,,SWE,SWE,73,202,2010,PHX,2,27,57
2016,Oskar Sundqvist,PIT,C,24,3/23/94,Boden,,SWE,SWE,75,209,2012,PIT,3,20,81
2016,P.K. Subban,MTL,D,29,5/13/89,Toronto,ON,CAN,CAN,72,210,2007,MTL,2,13,43
2016,PA Parenteau,TOR,R,35,3/24/83,Hull,QC,CAN,CAN,72,200,2001,ANA,9,5,264
2016,Pascal Dupuis,PIT,R,39,4/7/79,Laval,QC,CAN,CAN,73,205,-,-,-,-,-
2016,Patric Hornqvist,PIT,R,32,1/1/87,Sollentuna,,SWE,SWE,71,189,2005,NSH,7,36,230
2016,Patrice Bergeron,BOS,C,33,7/24/85,Ancienne-Lorette,QC,CAN,CAN,73,195,2003,BOS,2,15,45
2016,Patrice Cormier,WPG,C,28,6/14/90,Moncton,NB,CAN,CAN,74,215,2008,N.J,2,24,54
2016,Patrick Brown,CAR,C,26,5/29/92,Bloomfield Hills,MI,USA,USA,73,216,-,-,-,-,-
2016,Patrick Eaves,DAL,R,34,5/1/84,Calgary,AB,CAN,USA,70,203,2003,OTT,1,29,29
2016,Patrick Kane,CHI,R,30,11/19/88,Buffalo,NY,USA,USA,71,177,2007,CHI,1,1,1
2016,Patrick Marleau,S.J,"C, L",39,9/15/79,Aneroid,SK,CAN,CAN,74,218,1997,S.J,1,2,2
2016,Patrick Maroon,"ANA, EDM",L,30,4/23/88,St. Louis,MO,USA,USA,75,225,2007,PHI,6,10,161
2016,Patrick Sharp,DAL,L,37,12/27/81,Winnipeg,MB,CAN,CAN,73,200,2001,PHI,3,32,95
2016,Patrick Sieloff,CGY,D,24,5/15/94,Ann Arbor,MI,USA,USA,73,205,2012,CGY,2,12,42
2016,Patrick Wiercioch,OTT,D,28,9/12/90,Burnaby,BC,CAN,CAN,77,202,2008,OTT,2,12,42
2016,Patrik Berglund,STL,C,30,6/2/88,Västerås,,SWE,SWE,76,215,2006,STL,1,25,25
2016,Patrik Elias,N.J,C,42,4/13/76,Trebic,,CZE,CZE,73,190,1994,N.J,2,25,51
2016,Patrik Nemeth,DAL,D,26,2/8/92,Stockholm,,SWE,SWE,75,219,2010,DAL,2,11,41
2016,Paul Byron,MTL,L,29,4/27/89,Ottawa,ON,CAN,CAN,69,163,2007,BUF,6,28,179
2016,Paul Carey,WSH,C,30,9/24/88,Boston,MA,USA,USA,73,200,2007,COL,5,14,135
2016,Paul Gaustad,NSH,C,37,2/3/82,Fargo,ND,USA,USA,77,227,2000,BUF,7,23,220
2016,Paul Martin,S.J,D,37,3/5/81,Minneapolis,MN,USA,USA,73,200,2000,N.J,2,32,62
2016,Paul Postma,WPG,D,29,2/22/89,Red Deer,AB,CAN,CAN,75,195,2007,ATL,7,24,205
2016,Paul Stastny,STL,C,33,12/27/85,Quebec City,QC,CAN,USA,72,193,2005,COL,2,14,44
2016,Paul Thompson,N.J,R,30,11/30/88,Methuen,MA,USA,USA,73,200,-,-,-,-,-
2016,Pavel Datsyuk,DET,C,40,7/20/78,Sverdlovsk,,RUS,RUS,71,188,1998,DET,6,26,171
2016,Pavel Zacha,N.J,C,21,4/6/97,Brno,,CZE,CZE,75,210,2015,N.J,1,6,6
2016,Peter Holland,TOR,C,28,1/14/91,Toronto,ON,CAN,CAN,74,193,2009,ANA,1,15,15
2016,Petter Granberg,NSH,D,26,8/27/92,Gallivare,,SWE,SWE,75,200,2010,TOR,4,26,116
2016,Petteri Lindbohm,STL,D,25,9/23/93,Helsinki,,FIN,FIN,75,198,2012,STL,6,25,176
2016,Phil Kessel,PIT,R,31,10/2/87,Madison,WI,USA,USA,72,202,2006,BOS,1,5,5
2016,Phil Varone,"BUF, OTT",C,28,12/4/90,Vaughan,ON,CAN,CAN,70,188,2009,S.J,5,26,147
2016,Philip Samuelsson,ARI,D,27,7/26/91,Leksand,,SWE,SWE,74,194,2009,PIT,2,31,61
2016,Phillip Danault,"CHI, MTL",L,25,2/24/93,Victoriaville,QC,CAN,CAN,73,198,2011,CHI,1,26,26
2016,Phillip Di Giuseppe,CAR,L,25,10/9/93,Toronto,ON,CAN,CAN,72,192,2012,CAR,2,8,38
2016,Pierre-Edouard Bellemare,PHI,L,33,3/6/85,Le Blanc-Mesnil,,FRA,FRA,72,198,-,-,-,-,-
2016,Quinton Howden,FLA,C,27,1/21/92,Winnipeg,MB,CAN,CAN,74,189,2010,FLA,1,25,25
2016,R.J. Umberger,PHI,C,36,5/3/82,Pittsburgh,PA,USA,USA,74,214,2001,VAN,1,16,16
2016,Radek Faksa,DAL,C,25,1/9/94,Vitkov,,CZE,CZE,75,220,2012,DAL,1,13,13
2016,Radim Vrbata,VAN,R,37,6/13/81,Mlada Boleslav,,CZE,CZE,73,194,1999,COL,7,26,212
2016,Radko Gudas,PHI,D,28,6/5/90,Prague,,CZE,CZE,72,204,2010,T.B,3,6,66
2016,Rasmus Ristolainen,BUF,D,24,10/27/94,Turku,,FIN,FIN,76,215,2013,BUF,1,8,8
2016,Reid Boucher,N.J,C,25,9/8/93,Lansing,MI,USA,USA,70,195,2011,N.J,4,8,99
